calling,calories,heart_monitor,image,period_tracking,price,rating,sleep_tracking,step_counter,title,waterproof,amoled,bluetooth,sports_modes,touchscreen,brand,display_size,battery_days
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/u/p/a/35-round-watch-grey-active-2-android-ios-gamesir-yes-original-imahht9nzwfny3kp.jpeg?q=70,0,1355,0.0,0,0,"gamesir active 2 round stay connected with youtube, fac...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/s/h/45-21-h9-a1-full-screen-touch-watch-specially-made-for-girl-original-imahbnczagt9dg7m.jpeg?q=70,0,815,0.0,0,0,waunset h9 a1 full screen touch watch specially made fo...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/1/4/44-android-ios-9-collectionhuba1-yes-original-imagr8rbdzgehw9n.jpeg?q=70,0,962,0.0,0,0,nb empire smart watch gen 9 luxury design for girls sma...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/s/j/49-gen9-smartwatch-diamond-edition-2-straps-super-amoled-display-original-imahycz4ksjccqgq.jpeg?q=70,0,914,0.0,0,0,"s traditional trendy latest gen9 smartwatch, golden & p...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/2/o/7/39-gen-pf9-grey-strap-android-ios-wtg-yes-original-imah47npukrkczgy.jpeg?q=70,0,1467,1.3,0,0,"wtg pf9 series 1.39"" amoled display music & fitness bt ...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/5/s/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-1-original-imagwscyveg34jwn.jpeg?q=70,0,1259,0.0,0,0,"nikki trades trendy latest gen9 smartwatch, golden & pi...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/e/w/u/49-h9-pink1-android-ios-mvc-enterprise-yes-original-imahgz6yrhjbg3tx.jpeg?q=70,0,758,0.0,0,0,"mvc enterprise h9 smartwatch with bluetooth, fitness & ...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/h/f/c/49-metastra-h9-pink-android-ios-metastar-yes-original-imahh564ybj7dz5j.jpeg?q=70,0,709,0.0,0,0,techbox h9 a1 full screen touch watch specially made fo...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/z/a/-original-imah4nbw8q3tdypy.jpeg?q=70,0,2499,1.8,0,0,fastrack revoltt fs1-1.85''|advanced blazing fast ui|wo...,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/i/a/-original-imahgagdtq9cyxdp.jpeg?q=70,0,1699,1.3,0,0,fire-boltt brillia 51.3mm (2.06 inch) largest amoled di...,0,1,0,0,0,3,51.3,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/9/k/w/44-trendy-latest-gen8-smartwatch-golden-pink-strap-hd-display-original-imah3a8gtv9gkbgy.jpeg?q=70,0,1342,0.0,0,0,"yash enterprises trendy latest gen8 smartwatch, golden ...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/y/o/39-t55-pink-a1-59-android-ios-gamesir-yes-original-imah7hvvpcgfr8yh.jpeg?q=70,0,697,1.7,0,0,gamesir i8 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/k/r/35-5-vbsw32-android-ios-lifelong-yes-original-imah5wyfrzj8hmxh.jpeg?q=70,0,1999,1.3,0,0,lifelong luxury smart watch for women |1.39 inch hd dis...,0,0,0,0,0,0,1.39,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/0/y/b/35-gen-9-d-android-ios-gamesir-yes-original-imahe25yhz2fpbms.jpeg?q=70,0,1467,1.3,0,0,gamesir gen 9 model fitness health music smartwatch: th...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/q/j/49-gen9-smartwatch-diamond-edition-2-straps-super-amoled-display-original-imagvp24b396hgcg.jpeg?q=70,0,909,0.0,0,0,nikki trades gen 9 model fitness health music smartwatc...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/j/j/44-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-9-original-imah3gzfuv5rmnv3.jpeg?q=70,0,970,1.5,0,0,"veritas enterprises gen 9 1.5"" hd display smartwatch: t...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/b/f/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-1-original-imahyamym32kejgy.jpeg?q=70,0,921,0.0,0,0,"s traditional trendy latest gen9 smartwatch, golden & p...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/w/j/44-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-9-original-imah2u9dzggxn2an.jpeg?q=70,0,997,0.0,0,0,techmaze gen 9 model fitness health music smartwatch: t...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/1/d/44-gen-9-model-fitness-health-music-play-smartwatch-the-next-original-imah4crdprsy9yat.jpeg?q=70,0,995,0.0,0,0,hokti latest trendy smart watch for women rose gold sma...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/d/s/s/44-android-ios-gen-9-philo-yes-original-imagphecynfuczg6.jpeg?q=70,0,934,0.0,0,0,philo gen-9 rose gold smartwatch with sports mode and g...,0,0,0,1,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/0/s/39-i8-pink-a13-android-ios-gamesir-yes-original-imahdczmvtyqjhhd.jpeg?q=70,0,697,1.7,0,0,gamesir i8 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/6/j/t/49-latest-2024-edition-gold-pink-gen-9-smartwatch-android-ios-original-imahcq9ucctrkgat.jpeg?q=70,0,958,0.0,0,0,oxilag gen9 smart watch for girls women with two straps...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/z/x/39-pf9-pinkstrap-android-ios-wtg-yes-original-imahgj6nzw7pmggt.jpeg?q=70,0,1517,1.3,0,0,"wtg pf9 series 1.39"" amoled display music & fitness bt ...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/h/7/-original-imahkewq5dxqxhbh.jpeg?q=70,0,1599,2.0,0,0,fastrack revoltt fs2+|2.01'' display|functional crown|b...,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/8/4/-original-imagwytzfmcgqcdt.jpeg?q=70,0,2999,0.0,0,0,"fire-boltt dream wristphone - 4g sim/lte/wifi, android ...",0,0,0,0,0,3,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/e/m/49-h9-gray-dial-pinkstrap-android-ios-gamesir-yes-original-imah3k8fs6fxfryd.jpeg?q=70,0,876,2.0,0,0,gamesir h9 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/x/y/c/49-t800black-641-android-ios-kadwaniya-yes-original-imah248fm44d8vvs.jpeg?q=70,0,653,0.0,0,0,kadwaniya t800 ultra smart watch with bluetooth calling...,0,0,1,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/o/e/49-heart-rate-sports-mode-sleep-monitoring-ip68-waterproof-ocean-original-imahawqbzzbqzxhq.jpeg?q=70,0,710,1.9,0,0,melbon t800 bluetooth calling touch watch amoled displa...,0,1,1,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/u/4/p/42-gen-12-rosegold-android-chakam-no-original-imagvdfdeyjs8jrx.jpeg?q=70,0,883,0.0,0,0,sgg gen bluetooth smart watch for mens and women smartw...,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/h/8/44-i20-ultra-fashionable-look-smart-watch-with-bluetooth-calls-original-imah4crcc5eghzye.jpeg?q=70,0,843,0.0,0,0,pankaj enterprises i20 smart watch & s8 4g network andr...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/d/p/2/35-round-grey-active-2-android-ios-gamesir-yes-original-imahh5hpxvrdbcsy.jpeg?q=70,0,1349,0.0,0,0,"gamesir active 2 round stay connected with youtube, fac...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/7/a/f/35-new-9-gen-android-ios-wtg-yes-original-imah4tfv8qbahfcx.jpeg?q=70,0,1470,0.0,0,0,wtg gen 9 with bt call specially made for women & girls...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/1/n/1-3-38074ap03-android-ios-fastrack-no-original-imagkfavmzakmpw4.jpeg?q=70,0,2999,1.3,0,0,"fastrack reflex play, amoled,1.3"" always on display,pre...",0,1,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/a/y/42-latest-gen9-rose-gold-with-diamond-metal-strap-bt-calling-original-imagw8g3kejbqtef.jpeg?q=70,0,959,0.0,0,0,luyten tech latest model of gen 9 for girls & women's s...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/i/l/49-t800-ultra-android-ios-sv-creation-yes-original-imahc7mcbzegp4fa.jpeg?q=70,0,477,0.0,0,0,yash enterprises t800 ultra smart watch series 8 for me...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/f/y/-original-imahh7xgsxbsftfh.jpeg?q=70,0,2499,1.1,0,0,"fire-boltt glitz 1.19 amoled display, rotating crown, 1...",0,1,0,0,0,3,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/w/h/50-t800-smartwatch-android-ios-ephemeral-yes-original-imah6pupgghu89vh.jpeg?q=70,0,644,0.0,0,0,satyam tradesr t800 ultra smart watch series 8 for men ...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/5/5/49-7strapultra-75-android-ios-luyten-tech-yes-original-imah38mpunnwbt7g.jpeg?q=70,0,809,0.0,0,0,luyten tech latest ultra smartwatch with 7 belt for man...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/9/b/25-4-rosegold-led-touch-screen-proprietary-os-tarido-no-original-imah6cvgwypufkv3.jpeg?q=70,0,364,0.0,0,0,tarido teenagers led luxurious fashion silicone digital...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/j/o/39-gen-nine-new-watch-0001-android-ios-wtg-yes-original-imah33r6vzuxucrb.jpeg?q=70,0,1509,1.3,0,0,"wtg pf9 series 1.39"" amoled display music & fitness bt ...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/6/d/i/-original-imah8yzktsm8ujfq.jpeg?q=70,0,1799,1.4,0,0,"boat lunar call plus smartwatch with 1.43"" amoled displ...",0,1,0,0,0,2,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/s/v/k/45-3-0-android-ios-veu-yes-original-imah8fzz5wzvmfdv.jpeg?q=70,0,599,0.0,0,0,shinify new t800< orange> ultra watch for men and women...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/e/7/4/49-new-t500-ultra-15-android-ios-techy-alpha-yes-original-imahbg2fzfefmghr.jpeg?q=70,0,553,1.9,0,0,"techy alpha t500 pro 1.92"" hd display bluetooth calling...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/f/x/49-connectwave-digital-t500-smartwatch-t800-android-ios-neeraj-original-imah3tzkzcpphe5u.jpeg?q=70,0,499,0.0,0,0,neeraj traders connectwave digital watch t500 women s8 ...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/d/7/s/43-1-1-2-android-ios-sv-creation-yes-original-imahc7mcchgdhthz.jpeg?q=70,0,583,0.0,0,0,techelectro t800 ultra smart watch series 8 for men & w...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/u/v/49-gen9-2024-latest-ladies-smart-watch-android-ios-oxilag-yes-original-imah7m7zg9yn5hgp.jpeg?q=70,0,1220,0.0,0,0,hectic new gen9 smart watch with dual strap bluetooth c...,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/h/8/44-i20-ultra-fashionable-look-smart-watch-with-bluetooth-calls-original-imah4crcc5eghzye.jpeg?q=70,0,759,0.0,0,0,hokti new 2024 i20 ultra smart watch smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/d/i/k/-original-imahgf85nzc4hhff.jpeg?q=70,0,6749,1.7,0,0,"titan aira 1.70"" amoled metal case square display,1000 ...",0,1,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/s/x/i/49-gt-black-h9-pro-max-android-ios-rgv-yes-original-imah7hyyfm6fuwxq.jpeg?q=70,0,766,2.0,0,0,"rgv h9 laxasfit 2.01"" amoled display bluetooth calling ...",0,1,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/d/r/-original-imahm55fh2ewpkte.jpeg?q=70,0,6999,0.0,0,0,noise diva araya smartwatch,0,0,0,0,0,1,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/h/8/44-i20-ultra-fashionable-look-smart-watch-with-bluetooth-calls-original-imah4crcc5eghzye.jpeg?q=70,0,768,0.0,0,0,siacart i20 smart watch & s8 4g system t800 ultra & gam...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/s/3/39-i8-pink-a1smart-android-ios-gamesir-yes-original-imahm59fw6yxhzhd.jpeg?q=70,0,695,1.7,0,0,gamesir i8 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/8/9/44-new-s8-ultra-android-ios-sr-plaza-yes-original-imagvrtngk3fubc4.jpeg?q=70,0,489,0.0,0,0,hokti t800 ultra full screen smart watch series 8 for m...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/0/0/n/49-ultra-golden-24k-watch-android-ios-oxilag-yes-original-imah3g6bywhjvhg4.jpeg?q=70,0,694,0.0,0,0,hectic luxury golden ultra smart watch for men with cal...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/s/b/39-i8-black-051-android-ios-gamesir-yes-original-imahgs8fyht8wbfz.jpeg?q=70,0,712,1.7,0,0,gamesir i8 pro smartwatch bt calling with multiple feat...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/g/0/49-t900-ultra-android-ios-robb-stark-yes-original-imahfmh29tkccdc7.jpeg?q=70,0,562,0.0,0,1,robb stark t900 ultra black steps bt call music custom ...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/g/b/45-21-h9-a1-full-screen-touch-watch-specially-made-for-girl-original-imaha8ham37ct6fa.jpeg?q=70,0,836,0.0,0,0,atsk hub h9 a1 full screen touch watch specially made f...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/3/3/x/1-64-android-ios-t500-techmaze-yes-original-imagrfzvxyvqytzj.jpeg?q=70,0,462,0.0,0,0,pankaj enterprises t500 ultra unisex sports watch t500 ...,0,0,0,1,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/g/z/35-gen-9-c-android-ios-gamesir-yes-original-imaha37ysgwjbmpw.jpeg?q=70,0,1505,0.0,0,0,gamesir gen 9 model fitness health music smartwatch: th...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/8/c/i/39-gen-9-smartwatch-for-women-red-strap-gold-smartwatch-android-original-imah4syadsdh7hph.jpeg?q=70,0,980,0.0,0,0,microbots gen 9 smartwatch for women red strap gold sma...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/8/p/p/45-21-h9-a1-full-screen-touch-watch-specially-made-for-girl-original-imahgzhf3yzzzahn.jpeg?q=70,0,871,0.0,0,0,waunset h9 a1 full screen touch watch specially made fo...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/r/b/49-t900-ultra-android-ios-robb-stark-yes-original-imahfk4ehngzaamv.jpeg?q=70,0,614,0.0,0,0,boomly t800 ultra watch foe men and women smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/a/e/k/42-android-ios-microbots-gen-9-maroon-strap-diamond-edition-gold-original-imahdua9p6wzhnxn.jpeg?q=70,0,915,0.0,0,0,mbs microbots gen 9 maroon strap diamond edition gold s...,0,0,0,0,0,0,1.8,7
0,0,1,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/6/h/34-active-2-round-watch-grey-android-ios-punnkfunnk-yes-original-imahdcq7nd2kmeaz.jpeg?q=70,0,1349,0.0,0,0,punnkfunnk women & men heart rate blood pressure fitnes...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/h/5/r/44-android-ios-android-smart-watch-men-4g-network-bt-call-gps-x8-original-imahyujdsgvjcmze.jpeg?q=70,0,873,0.0,0,0,aortic android smart watch men 5g network bt call gps x...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/6/k/h/39-i8-pink-a1-66-69-android-ios-gamesir-yes-original-imahm5gpnjy7huan.jpeg?q=70,0,727,1.7,0,0,gamesir i8 pink with 1-strap full screen touch watch sp...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/5/5/u/35-active-2-gold-metal-a69-android-ios-gamesir-yes-original-imaha69yzmr5hsze.jpeg?q=70,0,1349,0.0,0,0,"gamesir active 2 round stay connected with youtube, fac...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/p/6/z/44-android-ios-gen-9-diamond-bluetooth-smart-watch-for-mens-and-original-imah27u9rf4gaqd3.jpeg?q=70,0,983,0.0,0,0,congi gen 9 smartwatch with two straps orignal quality ...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/0/d/t/39-i8-pink-full-screen-touch-android-ios-gamesir-yes-original-imahgnv8atsbarru.jpeg?q=70,0,691,1.7,0,0,gamesir i8 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/u/z/4/-original-imah2ftvjs2cvgy6.jpeg?q=70,0,3499,1.8,0,0,"noise pro 5 1.85 amoled always-on display, diy watch fa...",0,1,0,0,0,1,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/z/c/43-gen-9-android-ios-dicrobots-yes-original-imahffasgvkezbgg.jpeg?q=70,0,921,0.0,0,0,dicrobots women premium with smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/5/g/49-t10-black-android-ios-plus-orson-yes-original-imahfu2gebqchbr2.jpeg?q=70,0,564,0.0,0,0,robb stark t900 black smart watch men 4g network bt cal...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/f/j/34-t900-watch-android-ios-robb-stark-yes-original-imahfhb9pwfmhvfm.jpeg?q=70,0,592,0.0,0,0,"robb stark t900 smartwatch , calling smartwatch",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/x/v/45-21-h9-a1-full-screen-touch-watch-specially-made-for-girl-original-imah4p9nshhap4hv.jpeg?q=70,0,864,0.0,0,0,atsk hub h9 a1 full screen touch watch specially made f...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/3/y/-original-imah4nbwjqkxfczp.jpeg?q=70,0,2799,0.0,0,0,fastrack fastrack revoltt fr2 pro smartwatch,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/x/u/39-i8-pink-a1-69-002-android-ios-gamesir-yes-original-imahm5cnckgwaye4.jpeg?q=70,0,699,1.7,0,0,gamesir i8 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/r/i/x/1-99-android-ios-i20-ultra-8-watch-bluetooth-call-reteck-yes-original-imahfkfp7ugstzug.jpeg?q=70,0,735,0.0,0,0,zdea new 2024 i20 ultra smart watch smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/r/i/x/1-99-android-ios-i20-ultra-8-watch-bluetooth-call-reteck-yes-original-imahfkfp7ugstzug.jpeg?q=70,0,749,0.0,0,0,sgg i20 ultra fashionable look smart watch with bluetoo...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/6/h/y/39-gen-nine-new-watch-0004-android-ios-wtg-yes-original-imah33rbg5shhmju.jpeg?q=70,0,1529,1.3,0,0,"wtg pf9 series 1.39"" amoled display music & fitness bt ...",0,1,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/p/5/49-fk12-orange-android-ios-gwe-yes-original-imahfv3ysnwmhcpw.jpeg?q=70,0,871,1.9,0,0,"gwe hiwatchpro ultra | bt calling, 1game, calander, cal...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/n/z/49-active2pink-vivo-t3x-5g-69-android-ios-gamesir-yes-original-imahb4sakgacpu9u.jpeg?q=70,0,1303,0.0,0,0,gamesir active2 silicone strep smart watch: bluetooth 5...,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/1/0/j/-original-imagzrw5nerzyuar.jpeg?q=70,0,1199,2.0,0,0,"maxima max pro infinity 2.01""ultra hd 2.5d curved displ...",0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/t/b/35-306-wrb-sw-twistgo-std-gld-pnk-android-ios-noise-yes-original-imah889pdgvzc2my.jpeg?q=70,0,1599,1.3,0,0,"noise twist go 1.39'' display, bluetooth calling, metal...",0,0,1,0,0,1,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/5/p/y/35-3-active-2-grey-001-android-ios-gamesir-yes-original-imahgugryfburffk.jpeg?q=70,0,1375,1.4,0,0,"gamesir active-2 round dial smartwatch 1.49"" amoled dis...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/t/y/49-gen9-smartwatch-diamond-edition-2-straps-super-amoled-display-original-imagvp24k3vwsatk.jpeg?q=70,0,949,0.0,0,0,"ultron trendy latest gen9 smartwatch, golden & pink str...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/u/l/-original-imahkewqz5m2fwyj.jpeg?q=70,0,2299,1.9,0,0,"fastrack fs1 pro|world's first,1.96"" super amoled|highe...",0,1,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/y/e/u/1-99-android-ios-gen-9-1-32-hd-infinite-display-bt-calling-women-original-imagzywfgrmnfbgv.jpeg?q=70,0,868,0.0,0,0,nb empire android smart watch men 4g network bt call gp...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/x/h/-original-imahgad2zkaguceg.jpeg?q=70,0,2499,1.1,0,0,"goboult alora 1.19"" amoled,diamond-cut dial, 800 nits b...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/3/s/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-1-original-imagvp25nkzpwtme.jpeg?q=70,0,945,0.0,0,0,"ultron trendy latest gen9 smartwatch, golden & pink str...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/t/x/h/42-android-ios-t-storm-black-strap-69-melbon-yes-original-imahgzkaheyrhhvb.jpeg?q=70,0,855,0.0,0,0,melbon t-storm black-a1 full screen touch watch special...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/x/b/-original-imahfmpukktkrwy8.jpeg?q=70,0,2099,1.9,0,0,fastrack revoltt pro-1.97'' super amoled display|aod|wo...,0,1,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/s/6/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-original-imagvp25r7uhgwzm.jpeg?q=70,0,923,0.0,0,0,"ultron trendy latest gen9 smartwatch, golden & pink str...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/1/f/n/36-32-90197am02-android-ios-titan-yes-original-imaguzz8cyrc5qhn.jpeg?q=70,0,5399,1.4,0,0,titan crest-1.43''|premium design|amoled|aod|working cr...,0,1,0,0,0,0,1.8,7
